,simulation,time,R_c
1871,oplsaa/SM35/SM35/FEP/water/Coulomb/0000,1100000,0.1613
1872,oplsaa/SM35/SM35/FEP/water/Coulomb/0250,900000,0.04
1873,oplsaa/SM35/SM35/FEP/water/Coulomb/0500,650000,0.0466
1874,oplsaa/SM35/SM35/FEP/water/Coulomb/0750,1100000,0.2868
1875,oplsaa/SM35/SM35/FEP/water/Coulomb/1000,500000,0.0478
1876,oplsaa/SM35/SM35/FEP/water/VDW/0000,50000,0.0011
1877,oplsaa/SM35/SM35/FEP/water/VDW/0050,50000,0.0011
1878,oplsaa/SM35/SM35/FEP/water/VDW/0100,50000,0.0007
1879,oplsaa/SM35/SM35/FEP/water/VDW/0200,50000,0.0007
1880,oplsaa/SM35/SM35/FEP/water/VDW/0300,50000,0.004
1881,oplsaa/SM35/SM35/FEP/water/VDW/0400,50000,0.0047
1882,oplsaa/SM35/SM35/FEP/water/VDW/0500,50000,0.0062
1883,oplsaa/SM35/SM35/FEP/water/VDW/0600,50000,0.0232
1884,oplsaa/SM35/SM35/FEP/water/VDW/0650,50000,0.0251
1885,oplsaa/SM35/SM35/FEP/water/VDW/0700,100000,0.033
1886,oplsaa/SM35/SM35/FEP/water/VDW/0750,100000,0.0415
1887,oplsaa/SM35/SM35/FEP/water/VDW/0800,50000,0.0294
1888,oplsaa/SM35/SM35/FEP/water/VDW/0850,50000,0.0279
1889,oplsaa/SM35/SM35/FEP/water/VDW/0900,50000,0.0028
1890,oplsaa/SM35/SM35/FEP/water/VDW/0950,50000,0.0041
1891,oplsaa/SM35/SM35/FEP/water/VDW/1000,50000,0.0017
1892,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0000,1004996,0.4035
1893,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0125,1037928,0.2665
1894,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0250,292706,0.0429
1895,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0375,1074699,0.1152
1896,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0500,1020027,0.0348
1897,oplsaa/SM36/SM36/FEP/octanol/Coulomb/0750,595404,0.0434
1898,oplsaa/SM36/SM36/FEP/octanol/Coulomb/1000,50000,0.0494
1899,oplsaa/SM36/SM36/FEP/octanol/VDW/0000,224458,0.0309
1900,oplsaa/SM36/SM36/FEP/octanol/VDW/0050,50000,0.0341
1901,oplsaa/SM36/SM36/FEP/octanol/VDW/0100,133527,0.0367
1902,oplsaa/SM36/SM36/FEP/octanol/VDW/0200,50000,0.0447
1903,oplsaa/SM36/SM36/FEP/octanol/VDW/0300,134472,0.0392
1904,oplsaa/SM36/SM36/FEP/octanol/VDW/0400,138372,0.0248
1905,oplsaa/SM36/SM36/FEP/octanol/VDW/0500,218215,0.0468
1906,oplsaa/SM36/SM36/FEP/octanol/VDW/0600,135698,0.0388
1907,oplsaa/SM36/SM36/FEP/octanol/VDW/0650,133802,0.0441
1908,oplsaa/SM36/SM36/FEP/octanol/VDW/0700,367444,0.0498
1909,oplsaa/SM36/SM36/FEP/octanol/VDW/0750,301591,0.0316
1910,oplsaa/SM36/SM36/FEP/octanol/VDW/0800,461411,0.0166
1911,oplsaa/SM36/SM36/FEP/octanol/VDW/0850,980637,0.0458
1912,oplsaa/SM36/SM36/FEP/octanol/VDW/0900,288264,0.0222
1913,oplsaa/SM36/SM36/FEP/octanol/VDW/0950,126370,0.047
1914,oplsaa/SM36/SM36/FEP/octanol/VDW/1000,50000,0.0223
1915,oplsaa/SM36/SM36/FEP/water/Coulomb/0000,950000,0.0472
1916,oplsaa/SM36/SM36/FEP/water/Coulomb/0250,250000,0.0387
1917,oplsaa/SM36/SM36/FEP/water/Coulomb/0500,250000,0.0108
1918,oplsaa/SM36/SM36/FEP/water/Coulomb/0750,100000,0.0385
1919,oplsaa/SM36/SM36/FEP/water/Coulomb/1000,50000,0.0411
1920,oplsaa/SM36/SM36/FEP/water/VDW/0000,50000,0.0009
1921,oplsaa/SM36/SM36/FEP/water/VDW/0050,50000,0.002
1922,oplsaa/SM36/SM36/FEP/water/VDW/0100,50000,0.0015
1923,oplsaa/SM36/SM36/FEP/water/VDW/0200,50000,0.0018
1924,oplsaa/SM36/SM36/FEP/water/VDW/0300,50000,0.0015
1925,oplsaa/SM36/SM36/FEP/water/VDW/0400,50000,0.005
1926,oplsaa/SM36/SM36/FEP/water/VDW/0500,50000,0.0078
1927,oplsaa/SM36/SM36/FEP/water/VDW/0600,50000,0.0136
1928,oplsaa/SM36/SM36/FEP/water/VDW/0650,100000,0.0136
1929,oplsaa/SM36/SM36/FEP/water/VDW/0700,200000,0.037
1930,oplsaa/SM36/SM36/FEP/water/VDW/0750,250000,0.041
1931,oplsaa/SM36/SM36/FEP/water/VDW/0800,100000,0.0221
1932,oplsaa/SM36/SM36/FEP/water/VDW/0850,50000,0.0297
1933,oplsaa/SM36/SM36/FEP/water/VDW/0900,50000,0.0109
1934,oplsaa/SM36/SM36/FEP/water/VDW/0950,50000,0.0021
1935,oplsaa/SM36/SM36/FEP/water/VDW/1000,50000,0.0023
1936,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0000,1046094,0.1992
1937,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0125,516951,0.025
1938,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0250,836804,0.0487
1939,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0375,1081040,0.1154
1940,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0500,1060921,0.1997
1941,oplsaa/SM37/SM37/FEP/octanol/Coulomb/0750,538290,0.0245
1942,oplsaa/SM37/SM37/FEP/octanol/Coulomb/1000,50000,0.0193
1943,oplsaa/SM37/SM37/FEP/octanol/VDW/0000,229324,0.0142
1944,oplsaa/SM37/SM37/FEP/octanol/VDW/0050,138755,0.0091
1945,oplsaa/SM37/SM37/FEP/octanol/VDW/0100,223991,0.0211
1946,oplsaa/SM37/SM37/FEP/octanol/VDW/0200,137400,0.0055
1947,oplsaa/SM37/SM37/FEP/octanol/VDW/0300,50000,0.0181
1948,oplsaa/SM37/SM37/FEP/octanol/VDW/0400,138557,0.0223
1949,oplsaa/SM37/SM37/FEP/octanol/VDW/0500,50000,0.0424
1950,oplsaa/SM37/SM37/FEP/octanol/VDW/0600,311005,0.0365
1951,oplsaa/SM37/SM37/FEP/octanol/VDW/0650,136296,0.0203
1952,oplsaa/SM37/SM37/FEP/octanol/VDW/0700,133654,0.0336
1953,oplsaa/SM37/SM37/FEP/octanol/VDW/0750,389362,0.0426
1954,oplsaa/SM37/SM37/FEP/octanol/VDW/0800,539922,0.0461
1955,oplsaa/SM37/SM37/FEP/octanol/VDW/0850,1028878,0.1083
1956,oplsaa/SM37/SM37/FEP/octanol/VDW/0900,789127,0.0486
1957,oplsaa/SM37/SM37/FEP/octanol/VDW/0950,50000,0.0359
1958,oplsaa/SM37/SM37/FEP/octanol/VDW/1000,132959,0.0258
1959,oplsaa/SM37/SM37/FEP/water/Coulomb/0000,50000,0.0218
1960,oplsaa/SM37/SM37/FEP/water/Coulomb/0250,150000,0.0423
1961,oplsaa/SM37/SM37/FEP/water/Coulomb/0500,50000,0.0237
1962,oplsaa/SM37/SM37/FEP/water/Coulomb/0750,200000,0.0051
1963,oplsaa/SM37/SM37/FEP/water/Coulomb/1000,50000,0.023
1964,oplsaa/SM37/SM37/FEP/water/VDW/0000,50000,0.0005
1965,oplsaa/SM37/SM37/FEP/water/VDW/0050,50000,0.0007
1966,oplsaa/SM37/SM37/FEP/water/VDW/0100,50000,0.0007
1967,oplsaa/SM37/SM37/FEP/water/VDW/0200,50000,0.001
1968,oplsaa/SM37/SM37/FEP/water/VDW/0300,50000,0.0037
1969,oplsaa/SM37/SM37/FEP/water/VDW/0400,50000,0.0065
1970,oplsaa/SM37/SM37/FEP/water/VDW/0500,50000,0.0073
1971,oplsaa/SM37/SM37/FEP/water/VDW/0600,50000,0.0103
1972,oplsaa/SM37/SM37/FEP/water/VDW/0650,50000,0.0406
1973,oplsaa/SM37/SM37/FEP/water/VDW/0700,150000,0.0342
1974,oplsaa/SM37/SM37/FEP/water/VDW/0750,100000,0.0247
1975,oplsaa/SM37/SM37/FEP/water/VDW/0800,100000,0.0209
1976,oplsaa/SM37/SM37/FEP/water/VDW/0850,50000,0.0176
1977,oplsaa/SM37/SM37/FEP/water/VDW/0900,50000,0.002
1978,oplsaa/SM37/SM37/FEP/water/VDW/0950,50000,0.0029
1979,oplsaa/SM37/SM37/FEP/water/VDW/1000,50000,0.0007
1980,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0000,1038816,0.4294
1981,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0125,1020100,0.4808
1982,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0250,1045559,0.1477
1983,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0375,373523,0.0384
1984,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0500,849102,0.0473
1985,oplsaa/SM38/SM38/FEP/octanol/Coulomb/0750,1025983,0.2484
1986,oplsaa/SM38/SM38/FEP/octanol/Coulomb/1000,310176,0.0436
1987,oplsaa/SM38/SM38/FEP/octanol/VDW/0000,141640,0.0112
1988,oplsaa/SM38/SM38/FEP/octanol/VDW/0050,141696,0.0294
1989,oplsaa/SM38/SM38/FEP/octanol/VDW/0100,232727,0.0306
1990,oplsaa/SM38/SM38/FEP/octanol/VDW/0200,140826,0.0173
1991,oplsaa/SM38/SM38/FEP/octanol/VDW/0300,50000,0.0493
1992,oplsaa/SM38/SM38/FEP/octanol/VDW/0400,139848,0.0293
1993,oplsaa/SM38/SM38/FEP/octanol/VDW/0500,140224,0.0254
1994,oplsaa/SM38/SM38/FEP/octanol/VDW/0600,50000,0.0247
1995,oplsaa/SM38/SM38/FEP/octanol/VDW/0650,138294,0.0305
1996,oplsaa/SM38/SM38/FEP/octanol/VDW/0700,228809,0.0438
1997,oplsaa/SM38/SM38/FEP/octanol/VDW/0750,387031,0.0366
1998,oplsaa/SM38/SM38/FEP/octanol/VDW/0800,1058377,0.0497
1999,oplsaa/SM38/SM38/FEP/octanol/VDW/0850,468721,0.0428
2000,oplsaa/SM38/SM38/FEP/octanol/VDW/0900,306284,0.0129
2001,oplsaa/SM38/SM38/FEP/octanol/VDW/0950,135232,0.0499
2002,oplsaa/SM38/SM38/FEP/octanol/VDW/1000,50000,0.0498
2003,oplsaa/SM38/SM38/FEP/water/Coulomb/0000,50000,0.0052
2004,oplsaa/SM38/SM38/FEP/water/Coulomb/0250,100000,0.0185
2005,oplsaa/SM38/SM38/FEP/water/Coulomb/0500,1050000,0.1024
2006,oplsaa/SM38/SM38/FEP/water/Coulomb/0750,100000,0.0065
2007,oplsaa/SM38/SM38/FEP/water/Coulomb/1000,1050000,0.1084
2008,oplsaa/SM38/SM38/FEP/water/VDW/0000,50000,0.0017
2009,oplsaa/SM38/SM38/FEP/water/VDW/0050,50000,0.0076
2010,oplsaa/SM38/SM38/FEP/water/VDW/0100,50000,0.0003
2011,oplsaa/SM38/SM38/FEP/water/VDW/0200,50000,0.0014
2012,oplsaa/SM38/SM38/FEP/water/VDW/0300,50000,0.0025
2013,oplsaa/SM38/SM38/FEP/water/VDW/0400,50000,0.0044
2014,oplsaa/SM38/SM38/FEP/water/VDW/0500,50000,0.0189
2015,oplsaa/SM38/SM38/FEP/water/VDW/0600,50000,0.0133
2016,oplsaa/SM38/SM38/FEP/water/VDW/0650,50000,0.0093
2017,oplsaa/SM38/SM38/FEP/water/VDW/0700,400000,0.0481
2018,oplsaa/SM38/SM38/FEP/water/VDW/0750,150000,0.0372
2019,oplsaa/SM38/SM38/FEP/water/VDW/0800,100000,0.0376
2020,oplsaa/SM38/SM38/FEP/water/VDW/0850,50000,0.0253
2021,oplsaa/SM38/SM38/FEP/water/VDW/0900,50000,0.0132
2022,oplsaa/SM38/SM38/FEP/water/VDW/0950,50000,0.0026
2023,oplsaa/SM38/SM38/FEP/water/VDW/1000,50000,0.0008
2024,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0000,1054957,0.6242
2025,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0125,1025680,0.137
2026,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0250,1023918,0.2136
2027,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0375,1025782,0.1742
2028,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0500,1028061,0.7034
2029,oplsaa/SM39/SM39/FEP/octanol/Coulomb/0750,1042056,0.4314
2030,oplsaa/SM39/SM39/FEP/octanol/Coulomb/1000,1083707,0.4248
2031,oplsaa/SM39/SM39/FEP/octanol/VDW/0000,140728,0.0452
2032,oplsaa/SM39/SM39/FEP/octanol/VDW/0050,368453,0.0305
2033,oplsaa/SM39/SM39/FEP/octanol/VDW/0100,140304,0.0315
2034,oplsaa/SM39/SM39/FEP/octanol/VDW/0200,137347,0.0318
2035,oplsaa/SM39/SM39/FEP/octanol/VDW/0300,132097,0.0147
2036,oplsaa/SM39/SM39/FEP/octanol/VDW/0400,50000,0.0168
2037,oplsaa/SM39/SM39/FEP/octanol/VDW/0500,216725,0.0386
2038,oplsaa/SM39/SM39/FEP/octanol/VDW/0600,138256,0.0223
2039,oplsaa/SM39/SM39/FEP/octanol/VDW/0650,802864,0.0489
2040,oplsaa/SM39/SM39/FEP/octanol/VDW/0700,114237,0.0346
2041,oplsaa/SM39/SM39/FEP/octanol/VDW/0750,218627,0.0496
2042,oplsaa/SM39/SM39/FEP/octanol/VDW/0800,855239,0.0404
2043,oplsaa/SM39/SM39/FEP/octanol/VDW/0850,618361,0.0411
2044,oplsaa/SM39/SM39/FEP/octanol/VDW/0900,375809,0.0308
2045,oplsaa/SM39/SM39/FEP/octanol/VDW/0950,130075,0.0273
2046,oplsaa/SM39/SM39/FEP/octanol/VDW/1000,132135,0.0135
2047,oplsaa/SM39/SM39/FEP/water/Coulomb/0000,50000,0.0471
2048,oplsaa/SM39/SM39/FEP/water/Coulomb/0250,150000,0.0484
2049,oplsaa/SM39/SM39/FEP/water/Coulomb/0500,50000,0.0188
2050,oplsaa/SM39/SM39/FEP/water/Coulomb/0750,150000,0.0055
2051,oplsaa/SM39/SM39/FEP/water/Coulomb/1000,1050000,0.142
2052,oplsaa/SM39/SM39/FEP/water/VDW/0000,50000,0.0018
2053,oplsaa/SM39/SM39/FEP/water/VDW/0050,50000,0.0018
2054,oplsaa/SM39/SM39/FEP/water/VDW/0100,50000,0.0013
2055,oplsaa/SM39/SM39/FEP/water/VDW/0200,50000,0.0095
2056,oplsaa/SM39/SM39/FEP/water/VDW/0300,50000,0.002
2057,oplsaa/SM39/SM39/FEP/water/VDW/0400,50000,0.0209
2058,oplsaa/SM39/SM39/FEP/water/VDW/0500,100000,0.0006
2059,oplsaa/SM39/SM39/FEP/water/VDW/0600,250000,0.0475
2060,oplsaa/SM39/SM39/FEP/water/VDW/0650,50000,0.0372
2061,oplsaa/SM39/SM39/FEP/water/VDW/0700,250000,0.0242
2062,oplsaa/SM39/SM39/FEP/water/VDW/0750,100000,0.0336
2063,oplsaa/SM39/SM39/FEP/water/VDW/0800,100000,0.0299
2064,oplsaa/SM39/SM39/FEP/water/VDW/0850,50000,0.0213
2065,oplsaa/SM39/SM39/FEP/water/VDW/0900,50000,0.0058
2066,oplsaa/SM39/SM39/FEP/water/VDW/0950,50000,0.0011
2067,oplsaa/SM39/SM39/FEP/water/VDW/1000,50000,0.0041
2068,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0000,1007238,0.2459
2069,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0125,1026916,0.1164
2070,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0250,543363,0.0394
2071,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0375,447046,0.036
2072,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0500,1057388,0.6863
2073,oplsaa/SM40/SM40/FEP/octanol/Coulomb/0750,901159,0.0484
2074,oplsaa/SM40/SM40/FEP/octanol/Coulomb/1000,1047208,0.0832
2075,oplsaa/SM40/SM40/FEP/octanol/VDW/0000,230990,0.0389
2076,oplsaa/SM40/SM40/FEP/octanol/VDW/0050,564365,0.0439
2077,oplsaa/SM40/SM40/FEP/octanol/VDW/0100,223628,0.0427
2078,oplsaa/SM40/SM40/FEP/octanol/VDW/0200,226494,0.0338
2079,oplsaa/SM40/SM40/FEP/octanol/VDW/0300,140833,0.0191
2080,oplsaa/SM40/SM40/FEP/octanol/VDW/0400,134320,0.0483
2081,oplsaa/SM40/SM40/FEP/octanol/VDW/0500,138655,0.0251
2082,oplsaa/SM40/SM40/FEP/octanol/VDW/0600,138936,0.0272
2083,oplsaa/SM40/SM40/FEP/octanol/VDW/0650,220004,0.0426
2084,oplsaa/SM40/SM40/FEP/octanol/VDW/0700,219103,0.0233
2085,oplsaa/SM40/SM40/FEP/octanol/VDW/0750,302534,0.0496
2086,oplsaa/SM40/SM40/FEP/octanol/VDW/0800,298096,0.0471
2087,oplsaa/SM40/SM40/FEP/octanol/VDW/0850,439845,0.0313
2088,oplsaa/SM40/SM40/FEP/octanol/VDW/0900,593889,0.0473
2089,oplsaa/SM40/SM40/FEP/octanol/VDW/0950,297526,0.0091
2090,oplsaa/SM40/SM40/FEP/octanol/VDW/1000,50000,0.0081
2091,oplsaa/SM40/SM40/FEP/water/Coulomb/0000,151958,0.0162
2092,oplsaa/SM40/SM40/FEP/water/Coulomb/0250,401917,0.0208
2093,oplsaa/SM40/SM40/FEP/water/Coulomb/0500,1057235,0.352
2094,oplsaa/SM40/SM40/FEP/water/Coulomb/0750,50000,0.001
2095,oplsaa/SM40/SM40/FEP/water/Coulomb/1000,50000,0.0003
2096,oplsaa/SM40/SM40/FEP/water/VDW/0000,50000,0.0014
2097,oplsaa/SM40/SM40/FEP/water/VDW/0050,50000,0.0019
2098,oplsaa/SM40/SM40/FEP/water/VDW/0100,50000,0.0009
2099,oplsaa/SM40/SM40/FEP/water/VDW/0200,50000,0.0023
2100,oplsaa/SM40/SM40/FEP/water/VDW/0300,50000,0.0011
2101,oplsaa/SM40/SM40/FEP/water/VDW/0400,50000,0.0041
2102,oplsaa/SM40/SM40/FEP/water/VDW/0500,50000,0.011
2103,oplsaa/SM40/SM40/FEP/water/VDW/0600,100000,0.0087
2104,oplsaa/SM40/SM40/FEP/water/VDW/0650,50000,0.0439
2105,oplsaa/SM40/SM40/FEP/water/VDW/0700,300000,0.0499
2106,oplsaa/SM40/SM40/FEP/water/VDW/0750,200000,0.0193
2107,oplsaa/SM40/SM40/FEP/water/VDW/0800,100000,0.0133
2108,oplsaa/SM40/SM40/FEP/water/VDW/0850,50000,0.0212
2109,oplsaa/SM40/SM40/FEP/water/VDW/0900,50000,0.0067
2110,oplsaa/SM40/SM40/FEP/water/VDW/0950,50000,0.0029
2111,oplsaa/SM40/SM40/FEP/water/VDW/1000,50000,0.0024
2112,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0000,496819,0.0456
2113,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0125,825611,0.0215
2114,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0250,488331,0.0352
2115,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0375,875810,0.0287
2116,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0500,405050,0.0315
2117,oplsaa/SM41/SM41/FEP/octanol/Coulomb/0750,135968,0.022
2118,oplsaa/SM41/SM41/FEP/octanol/Coulomb/1000,50000,0.0105
2119,oplsaa/SM41/SM41/FEP/octanol/VDW/0000,50000,0.0118
2120,oplsaa/SM41/SM41/FEP/octanol/VDW/0050,50000,0.0189
2121,oplsaa/SM41/SM41/FEP/octanol/VDW/0100,50000,0.0458
2122,oplsaa/SM41/SM41/FEP/octanol/VDW/0200,50000,0.0482
2123,oplsaa/SM41/SM41/FEP/octanol/VDW/0300,50000,0.0165
2124,oplsaa/SM41/SM41/FEP/octanol/VDW/0400,50000,0.0248
2125,oplsaa/SM41/SM41/FEP/octanol/VDW/0500,50000,0.0152
2126,oplsaa/SM41/SM41/FEP/octanol/VDW/0600,145680,0.03
2127,oplsaa/SM41/SM41/FEP/octanol/VDW/0650,147214,0.0202
2128,oplsaa/SM41/SM41/FEP/octanol/VDW/0700,146913,0.0188
2129,oplsaa/SM41/SM41/FEP/octanol/VDW/0750,146843,0.0419
2130,oplsaa/SM41/SM41/FEP/octanol/VDW/0800,145905,0.031
2131,oplsaa/SM41/SM41/FEP/octanol/VDW/0850,334351,0.0235
2132,oplsaa/SM41/SM41/FEP/octanol/VDW/0900,239954,0.0184
2133,oplsaa/SM41/SM41/FEP/octanol/VDW/0950,50000,0.0221
2134,oplsaa/SM41/SM41/FEP/octanol/VDW/1000,50000,0.0065
2135,oplsaa/SM41/SM41/FEP/water/Coulomb/0000,50000,0.0079
2136,oplsaa/SM41/SM41/FEP/water/Coulomb/0250,50000,0.0084
2137,oplsaa/SM41/SM41/FEP/water/Coulomb/0500,50000,0.0009
2138,oplsaa/SM41/SM41/FEP/water/Coulomb/0750,50000,0.0006
2139,oplsaa/SM41/SM41/FEP/water/Coulomb/1000,50000,0.0003
2140,oplsaa/SM41/SM41/FEP/water/VDW/0000,50000,0.0007
2141,oplsaa/SM41/SM41/FEP/water/VDW/0050,50000,0.0014
2142,oplsaa/SM41/SM41/FEP/water/VDW/0100,50000,0.0006
2143,oplsaa/SM41/SM41/FEP/water/VDW/0200,50000,0.0011
2144,oplsaa/SM41/SM41/FEP/water/VDW/0300,50000,0.0007
2145,oplsaa/SM41/SM41/FEP/water/VDW/0400,50000,0.0007
2146,oplsaa/SM41/SM41/FEP/water/VDW/0500,50000,0.002
2147,oplsaa/SM41/SM41/FEP/water/VDW/0600,50000,0.0081
2148,oplsaa/SM41/SM41/FEP/water/VDW/0650,50000,0.0049
2149,oplsaa/SM41/SM41/FEP/water/VDW/0700,200000,0.0449
2150,oplsaa/SM41/SM41/FEP/water/VDW/0750,50000,0.0342
2151,oplsaa/SM41/SM41/FEP/water/VDW/0800,50000,0.0475
2152,oplsaa/SM41/SM41/FEP/water/VDW/0850,50000,0.0413
2153,oplsaa/SM41/SM41/FEP/water/VDW/0900,50000,0.0069
2154,oplsaa/SM41/SM41/FEP/water/VDW/0950,50000,0.0017
2155,oplsaa/SM41/SM41/FEP/water/VDW/1000,50000,0.0028
2156,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0000,1050984,0.0695
2157,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0125,636381,0.0415
2158,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0250,500640,0.038
2159,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0375,1008192,0.0892
2160,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0500,609823,0.0392
2161,oplsaa/SM42/SM42/FEP/octanol/Coulomb/0750,50000,0.0351
2162,oplsaa/SM42/SM42/FEP/octanol/Coulomb/1000,138958,0.0318
2163,oplsaa/SM42/SM42/FEP/octanol/VDW/0000,50000,0.0146
2164,oplsaa/SM42/SM42/FEP/octanol/VDW/0050,138758,0.0262
2165,oplsaa/SM42/SM42/FEP/octanol/VDW/0100,50000,0.007
2166,oplsaa/SM42/SM42/FEP/octanol/VDW/0200,141080,0.0448
2167,oplsaa/SM42/SM42/FEP/octanol/VDW/0300,50000,0.0049
2168,oplsaa/SM42/SM42/FEP/octanol/VDW/0400,190742,0.0376
2169,oplsaa/SM42/SM42/FEP/octanol/VDW/0500,50000,0.0254
2170,oplsaa/SM42/SM42/FEP/octanol/VDW/0600,135826,0.0122
2171,oplsaa/SM42/SM42/FEP/octanol/VDW/0650,221680,0.0131
2172,oplsaa/SM42/SM42/FEP/octanol/VDW/0700,50000,0.0387
2173,oplsaa/SM42/SM42/FEP/octanol/VDW/0750,476719,0.0488
2174,oplsaa/SM42/SM42/FEP/octanol/VDW/0800,541987,0.0392
2175,oplsaa/SM42/SM42/FEP/octanol/VDW/0850,463806,0.0394
2176,oplsaa/SM42/SM42/FEP/octanol/VDW/0900,214233,0.034
2177,oplsaa/SM42/SM42/FEP/octanol/VDW/0950,131815,0.0292
2178,oplsaa/SM42/SM42/FEP/octanol/VDW/1000,50000,0.0213
2179,oplsaa/SM42/SM42/FEP/water/Coulomb/0000,250000,0.0332
2180,oplsaa/SM42/SM42/FEP/water/Coulomb/0250,200000,0.0432
2181,oplsaa/SM42/SM42/FEP/water/Coulomb/0500,50000,0.0011
2182,oplsaa/SM42/SM42/FEP/water/Coulomb/0750,50000,0.0007
2183,oplsaa/SM42/SM42/FEP/water/Coulomb/1000,50000,0.0202
2184,oplsaa/SM42/SM42/FEP/water/VDW/0000,50000,0.0003
2185,oplsaa/SM42/SM42/FEP/water/VDW/0050,50000,0.0015
2186,oplsaa/SM42/SM42/FEP/water/VDW/0100,50000,0.0026
2187,oplsaa/SM42/SM42/FEP/water/VDW/0200,50000,0.0035
2188,oplsaa/SM42/SM42/FEP/water/VDW/0300,50000,0.0029
2189,oplsaa/SM42/SM42/FEP/water/VDW/0400,50000,0.0037
2190,oplsaa/SM42/SM42/FEP/water/VDW/0500,50000,0.0051
2191,oplsaa/SM42/SM42/FEP/water/VDW/0600,50000,0.0134
2192,oplsaa/SM42/SM42/FEP/water/VDW/0650,100000,0.0262
2193,oplsaa/SM42/SM42/FEP/water/VDW/0700,150000,0.0445
2194,oplsaa/SM42/SM42/FEP/water/VDW/0750,100000,0.0497
2195,oplsaa/SM42/SM42/FEP/water/VDW/0800,50000,0.015
2196,oplsaa/SM42/SM42/FEP/water/VDW/0850,50000,0.0231
2197,oplsaa/SM42/SM42/FEP/water/VDW/0900,50000,0.0029
2198,oplsaa/SM42/SM42/FEP/water/VDW/0950,50000,0.0043
2199,oplsaa/SM42/SM42/FEP/water/VDW/1000,50000,0.0019
2200,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0000,1056217,0.3705
2201,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0125,1005571,0.5972
2202,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0250,1069051,0.0549
2203,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0375,604857,0.0136
2204,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0500,1005863,0.1386
2205,oplsaa/SM43/SM43/FEP/octanol/Coulomb/0750,134139,0.0204
2206,oplsaa/SM43/SM43/FEP/octanol/Coulomb/1000,50000,0.0274
2207,oplsaa/SM43/SM43/FEP/octanol/VDW/0000,50000,0.0098
2208,oplsaa/SM43/SM43/FEP/octanol/VDW/0050,231419,0.0328
2209,oplsaa/SM43/SM43/FEP/octanol/VDW/0100,138970,0.0202
2210,oplsaa/SM43/SM43/FEP/octanol/VDW/0200,50000,0.014
2211,oplsaa/SM43/SM43/FEP/octanol/VDW/0300,50000,0.0235
2212,oplsaa/SM43/SM43/FEP/octanol/VDW/0400,50000,0.0442
2213,oplsaa/SM43/SM43/FEP/octanol/VDW/0500,141139,0.0391
2214,oplsaa/SM43/SM43/FEP/octanol/VDW/0600,231857,0.0495
2215,oplsaa/SM43/SM43/FEP/octanol/VDW/0650,140336,0.0066
2216,oplsaa/SM43/SM43/FEP/octanol/VDW/0700,312976,0.0249
2217,oplsaa/SM43/SM43/FEP/octanol/VDW/0750,228195,0.0313
2218,oplsaa/SM43/SM43/FEP/octanol/VDW/0800,316184,0.0462
2219,oplsaa/SM43/SM43/FEP/octanol/VDW/0850,376765,0.0437
2220,oplsaa/SM43/SM43/FEP/octanol/VDW/0900,468762,0.0455
2221,oplsaa/SM43/SM43/FEP/octanol/VDW/0950,50000,0.0337
2222,oplsaa/SM43/SM43/FEP/octanol/VDW/1000,50000,0.0155
2223,oplsaa/SM43/SM43/FEP/water/Coulomb/0000,1050000,0.0851
